"Day","Items","Note","Amount"
"26","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","994"
"26","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"26","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","936"
"26","Rental Expense","Cash Payment - RentalChicago","1480"
"25","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"25","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"25","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","300"
"25","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"25","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"25","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"25","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"25","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"25","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"25","Salary Expense","Cash Payment - Salary Expense","20036"
"25","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"25","Rental Expense","Cash Payment - RentalNew York","2680"
"25","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","2163"
"25","Rental Expense","Cash Payment - RentalDetroit","600"
"25","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","994"
"25","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"25","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","1014"
"25","Rental Expense","Cash Payment - RentalChicago","1480"
"24","Human Resource Expense","Cash Payment - Staff Recruiting","15000"
"24","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"24","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"24","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","100"
"24","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"24","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"24","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"24","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"24","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"24","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"24","Salary Expense","Cash Payment - Salary Expense","20036"
"24","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"24","Rental Expense","Cash Payment - RentalNew York","2680"
"24","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","2163"
"24","Rental Expense","Cash Payment - RentalDetroit","600"
"24","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","1136"
"24","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"24","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","1092"
"24","Rental Expense","Cash Payment - RentalChicago","1480"
"23","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"23","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"23","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","100"
"23","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"23","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"23","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"23","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"23","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"23","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"23","Salary Expense","Cash Payment - Salary Expense","19686"
"23","Interest Expense","Cash Payment - Interest - For Overdraft","1027"
"23","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"23","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","296"
"23","Rental Expense","Cash Payment - RentalNew York","2680"
"23","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","2163"
"23","Rental Expense","Cash Payment - RentalDetroit","600"
"23","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","1207"
"23","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"23","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","1131"
"23","Rental Expense","Cash Payment - RentalChicago","1480"
"22","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"22","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"22","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","100"
"22","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"22","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"22","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"22","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"22","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"22","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"22","Salary Expense","Cash Payment - Salary Expense","19686"
"22","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 3106","200"
"22","Interest Expense","Cash Payment - Interest - For Overdraft","1027"
"22","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"22","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","814"
"22","Rental Expense","Cash Payment - RentalNew York","2680"
"22","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","2163"
"22","Rental Expense","Cash Payment - RentalDetroit","600"
"22","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","1278"
"22","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"22","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","1248"
"22","Rental Expense","Cash Payment - RentalChicago","1480"
"21","Human Resource Expense","Staff Transfer","15000"
"21","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"21","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"21","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","100"
"21","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"21","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"21","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"21","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"21","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"21","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"21","Salary Expense","Cash Payment - Salary Expense","19686"
"21","Interest Expense","Cash Payment - Interest - For Overdraft","2055"
"21","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"21","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","1332"
"21","Rental Expense","Cash Payment - RentalNew York","2680"
"21","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","2520"
"21","Rental Expense","Cash Payment - RentalDetroit","600"
"21","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","1349"
"21","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"21","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","1326"
"21","Rental Expense","Cash Payment - RentalChicago","1480"
"20","Human Resource Expense","Counselled","2000"
"20","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"20","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"20","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","100"
"20","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"20","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"20","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"20","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"20","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"20","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"20","Salary Expense","Cash Payment - Salary Expense","19686"
"20","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 2622","300"
"20","Interest Expense","Cash Payment - Interest - For Overdraft","2055"
"20","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"20","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","1850"
"20","Rental Expense","Cash Payment - RentalNew York","2680"
"20","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","2502"
"20","Rental Expense","Cash Payment - RentalDetroit","600"
"20","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","1420"
"20","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"20","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","1443"
"20","Rental Expense","Cash Payment - RentalChicago","1480"
"19","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"19","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"19","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","100"
"19","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"19","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"19","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"19","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"19","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"19","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"19","Salary Expense","Cash Payment - Salary Expense","18768"
"19","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 2548","300"
"19","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"19","Rental Expense","Cash Payment - RentalNew York","2680"
"19","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","315"
"19","Rental Expense","Cash Payment - RentalDetroit","600"
"19","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","1491"
"19","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"19","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","1716"
"19","Rental Expense","Cash Payment - RentalChicago","1480"
"18","Human Resource Expense","Staff Transfer","15000"
"18","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"18","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"18","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","100"
"18","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"18","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"18","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"18","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"18","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"18","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"18","Salary Expense","Cash Payment - Salary Expense","19136"
"18","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 2368","400"
"18","Shipping Expense","Cash Payment - Move Stock ID: 2191","8885"
"18","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"18","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","370"
"18","Rental Expense","Cash Payment - RentalNew York","2680"
"18","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","696"
"18","Rental Expense","Cash Payment - RentalDetroit","600"
"18","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","1562"
"18","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"18","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","1833"
"18","Rental Expense","Cash Payment - RentalChicago","1480"
"17","Human Resource Expense","Counselled","2000"
"17","Human Resource Expense","Attended Training","15000"
"17","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"17","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"17","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","100"
"17","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"17","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"17","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"17","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"17","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"17","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"17","Salary Expense","Cash Payment - Salary Expense","19136"
"17","Shipping Expense","Cash Payment - Move Stock ID: 1651","8885"
"17","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"17","Rental Expense","Cash Payment - RentalNew York","2680"
"17","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","858"
"17","Rental Expense","Cash Payment - RentalDetroit","600"
"17","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","1633"
"17","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"17","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","1950"
"17","Rental Expense","Cash Payment - RentalChicago","1480"
"16","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"16","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"16","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","100"
"16","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"16","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"16","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"16","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"16","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"16","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"16","Salary Expense","Cash Payment - Salary Expense","19136"
"16","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 2015","300"
"16","Interest Expense","Cash Payment - Interest - For Overdraft","578"
"16","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"16","Rental Expense","Cash Payment - RentalNew York","2680"
"16","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","1551"
"16","Rental Expense","Cash Payment - RentalDetroit","600"
"16","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","1704"
"16","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"16","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","2028"
"16","Rental Expense","Cash Payment - RentalChicago","1480"
"15","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"15","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"15","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","100"
"15","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"15","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"15","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"15","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"15","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"15","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"15","Salary Expense","Cash Payment - Salary Expense","19136"
"15","Interest Expense","Cash Payment - Interest - For Overdraft","578"
"15","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"15","Rental Expense","Cash Payment - RentalNew York","2680"
"15","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","1548"
"15","Rental Expense","Cash Payment - RentalDetroit","600"
"15","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","1775"
"15","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"15","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","2145"
"15","Rental Expense","Cash Payment - RentalChicago","1480"
"14","Human Resource Expense","Counselled","2000"
"14","Human Resource Expense","Counselled","2000"
"14","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"14","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"14","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","100"
"14","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"14","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"14","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"14","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"14","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"14","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"14","Salary Expense","Cash Payment - Salary Expense","19136"
"14","Interest Expense","Cash Payment - Interest - For Overdraft","1156"
"14","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"14","Rental Expense","Cash Payment - RentalNew York","2680"
"14","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","1434"
"14","Rental Expense","Cash Payment - RentalDetroit","600"
"14","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","1846"
"14","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"14","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","2262"
"14","Rental Expense","Cash Payment - RentalChicago","1480"
"13","Human Resource Expense","Counselled","2000"
"13","Human Resource Expense","Attended Training","15000"
"13","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"13","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"13","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","100"
"13","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"13","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"13","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"13","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"13","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"13","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"13","Salary Expense","Cash Payment - Salary Expense","19136"
"13","Interest Expense","Cash Payment - Interest - For Overdraft","1156"
"13","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"13","Rental Expense","Cash Payment - RentalNew York","2680"
"13","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","1434"
"13","Rental Expense","Cash Payment - RentalDetroit","600"
"13","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","2272"
"13","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"13","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","2808"
"13","Rental Expense","Cash Payment - RentalChicago","1480"
"12","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"12","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"12","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","100"
"12","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"12","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"12","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"12","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"12","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"12","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"12","Salary Expense","Cash Payment - Salary Expense","19136"
"12","Interest Expense","Cash Payment - Interest - For Overdraft","514"
"12","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"12","Rental Expense","Cash Payment - RentalNew York","2680"
"12","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","1005"
"12","Rental Expense","Cash Payment - RentalDetroit","600"
"12","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","2556"
"12","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"12","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","3315"
"12","Rental Expense","Cash Payment - RentalChicago","1480"
"11","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"11","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"11","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","100"
"11","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"11","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"11","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"11","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"11","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"11","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"11","Salary Expense","Cash Payment - Salary Expense","19136"
"11","Interest Expense","Cash Payment - Interest - For Overdraft","3596"
"11","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"11","Rental Expense","Cash Payment - RentalNew York","2680"
"11","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","1599"
"11","Rental Expense","Cash Payment - RentalDetroit","600"
"11","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","2911"
"11","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"11","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","3822"
"11","Rental Expense","Cash Payment - RentalChicago","1480"
"10","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"10","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"10","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","100"
"10","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"10","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"10","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"10","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"10","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"10","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"10","Salary Expense","Cash Payment - Salary Expense","19136"
"10","Shipping Expense","Cash Payment - Move Stock ID: 980","6945"
"10","Interest Expense","Cash Payment - Interest - For Overdraft","3082"
"10","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"10","Rental Expense","Cash Payment - RentalNew York","2680"
"10","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","1587"
"10","Rental Expense","Cash Payment - RentalDetroit","600"
"10","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","3195"
"10","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"10","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","741"
"10","Rental Expense","Cash Payment - RentalChicago","1480"
"9","Human Resource Expense","Counselled","2000"
"9","Human Resource Expense","Counselled","2000"
"9","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"9","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"9","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","100"
"9","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"9","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"9","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"9","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"9","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"9","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"9","Salary Expense","Cash Payment - Salary Expense","18200"
"9","Shipping Expense","Cash Payment - Move Stock ID: 664","8190"
"9","Interest Expense","Cash Payment - Interest - For Overdraft","4110"
"9","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"9","Rental Expense","Cash Payment - RentalNew York","2680"
"9","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","1770"
"9","Rental Expense","Cash Payment - RentalDetroit","600"
"9","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","3763"
"9","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"9","Rental Expense","Cash Payment - RentalChicago","1480"
"8","Human Resource Expense","Counselled","2000"
"8","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"8","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"8","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","100"
"8","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"8","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"8","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"8","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"8","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"8","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"8","Salary Expense","Cash Payment - Salary Expense","18900"
"8","Shipping Expense","Cash Payment - Move Stock ID: 691","6945"
"8","Interest Expense","Cash Payment - Interest - For Overdraft","4110"
"8","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"8","Rental Expense","Cash Payment - RentalNew York","2680"
"8","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","1953"
"8","Rental Expense","Cash Payment - RentalDetroit","600"
"8","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"8","Rental Expense","Cash Payment - RentalChicago","1480"
"7","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","100"
"7","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","100"
"7","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","100"
"7","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","100"
"7","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","100"
"7","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","100"
"7","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","100"
"7","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","100"
"7","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","100"
"7","Salary Expense","Cash Payment - Salary Expense","18900"
"7","Interest Expense","Cash Payment - Interest - For Overdraft","3082"
"7","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"7","Rental Expense","Cash Payment - RentalNew York","2680"
"7","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","1476"
"7","Rental Expense","Cash Payment - RentalDetroit","600"
"7","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"7","Rental Expense","Cash Payment - RentalChicago","1480"
"6","Human Resource Expense","Cash Payment - Staff Recruiting - Production","30000"
"6","Salary Expense","Cash Payment - Salary Expense","18900"
"6","Interest Expense","Cash Payment - Interest - For Overdraft","2055"
"6","Depreciation Expense","Non-Cash Expense - Depreciation","5000"
"6","Rental Expense","Cash Payment - RentalNew York","2680"
"6","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","1476"
"6","Rental Expense","Cash Payment - RentalDetroit","600"
"6","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"6","Rental Expense","Cash Payment - RentalChicago","1480"
"5","Salary Expense","Cash Payment - Salary Expense","18200"
"5","Interest Expense","Cash Payment - Interest - For Overdraft","2055"
"5","Rental Expense","Cash Payment - RentalNew York","2680"
"5","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","876"
"5","Rental Expense","Cash Payment - RentalDetroit","600"
"5","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
"5","Rental Expense","Cash Payment - RentalChicago","1480"
"4","Salary Expense","Cash Payment - Salary Expense","18200"
"4","Rental Expense","Cash Payment - RentalNew York","2680"
"4","Rental Expense","Cash Payment - RentalDetroit","600"
"4","Rental Expense","Cash Payment - RentalWashington, D.C.","2440"
